S.no,PROVINCE,DISTRICT,TEHSIL,TEHSIL - CODE,UC NAME,UC_UR,UC Number,UC CODE,LATITUDE,LONGITUDE,NUMBER OF VILLAGES,VILLAGE NUMBER,VILLAGE CODE,VILLAGE NAME
9972,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,13,154112013,MEER AHMAD BANDA
9973,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,12,154112012,KOZ MUHAMMAD PATAI
9974,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,11,154112011,KHALID BANDA
9975,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,10,154112010,KAS KALAY COLONY
9976,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,9,15411209,KAS KALAY
9977,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,8,15411208,JAMDAR KHAN KALAY
9978,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,7,15411207,GODAR KALAY
9979,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,6,15411206,GHANI BANDA
9980,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,5,15411205,DOST MUHAMMAD BANDA
9981,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,4,15411204,CHARGO KALAY
9982,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,3,15411203,BAR MUHAMMAD PATAI
9983,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,2,15411202,BAGH DIN KALAY
9984,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,1,15411201,ALMAS BANDA
9985,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,30,154112130,MUHAMMAD PATAI
9986,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,29,154112129,MIAGANO KALAY
9987,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,28,154112128,GHULAM SARWAR BANDA
9988,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,27,154112127,GHULAM SARWAR BANDA
9989,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,26,154112126,ZOOR MANDI
9990,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,25,154112125,ZAREEN KOROONA
9991,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,24,154112124,YOUSAF ABAD
9992,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,23,154112123,UMAR WAHID KOROONA
9993,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,22,154112122,TOOR GUL KOROONA
9994,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,21,154112121,SPIN KOROONA
9995,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,20,154112120,SHER KOROONA
9996,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,19,154112119,SHAH NAZAR KOROONA
9997,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,18,154112118,RAHMAN MODEL TOWN
9998,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,17,154112117,QUAID ABAD
9999,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,16,154112116,PEPAL SHAH
10000,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,15,154112115,PALAI SHAH
10001,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,14,154112114,NASIM ULLAH KALAY
10002,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,13,154112113,NARI OBO
10003,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,12,154112112,MUHAMMAD DIN KALAY
10004,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,11,154112111,KUDO
10005,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,10,154112110,KOZA JABAGAI
10006,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,9,15411219,KOZA AGHI GARH
10007,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,8,15411218,JABAGAI BALA
10008,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,7,15411217,JABA
10009,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,6,15411216,HAZRAT MANAN BANDA
10010,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,5,15411215,GUL ZAREEN KOROONA
10011,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,4,15411214,GAWANDI KOROONA
10012,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,3,15411213,AMEERA KHAN BANDA
10013,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,2,15411212,AHMAD KOROONA
10014,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,1,15411211,AGHI GARH
10015,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,19,154112219,HERO SHAH
10016,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,18,154112218,ZOOR MANDAY
10017,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,17,154112217,ZARIF SHAH BABA / SHAMILAT
10018,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,16,154112216,TOOR DHER / TOOR GHATTA
10019,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,15,154112215,SHARIF KHAN BANDA
10020,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,14,154112214,SAID RASOOL KALAY
10021,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,13,154112213,REDI GUL KOROONA
10022,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,12,154112212,PALONOW
10023,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,11,154112211,NASHUNO KANDAW
10024,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,10,154112210,MUSLIM ABAD
10025,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,9,15411229,MULA MISRI
10026,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,8,15411228,KHATTAK KALAY
10027,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,7,15411227,HAJI MIR AKBAR SHAH KALAY
10028,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,6,15411226,HAJI GUL ZADA KOROONA
10029,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,5,15411225,GUL DHERI
10030,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,4,15411224,GHANDERO SHAH
10031,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,3,15411223,DIR TOWN
10032,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,2,15411222,CHAMYARI SHAH
10033,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,1,15411221,BAGH DHERI
10034,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,14,154122314,TAUHEED ABAD
10035,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,13,154122313,TORA PANRA
10036,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,12,154122312,SPERO GHATO
10037,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,11,154122311,SPAIN JUMAT
10038,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,10,154122310,PHATTAK MAYAR
10039,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,9,15412239,PHATTAK DARGAI
10040,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,8,15412238,PALOSAI BABA CENTER ABAD
10041,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,7,15412237,METTA JABBAN
10042,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,6,15412236,KAMANGARAH
10043,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,5,15412235,JABBAN POWER HOUSE
10044,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,4,15412234,JABBAN
10045,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,3,15412233,DEWAN SHAH BANDA JABBAN
10046,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,2,15412232,DARUL ULOOM RAHMANIA DUAJANGAI
10047,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,1,15412231,DARGAI  POWER HOUSE
10048,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,12,154112412,GHARIB ABAD
10049,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,11,154112411,SORAI GHUNDAI
10050,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,10,154112410,RAHMAT ABAD
10051,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,9,15411249,PITAW
10052,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,8,15411248,NAZIR KALAY
10053,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,7,15411247,MUSILM ABAD
10054,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,6,15411246,MAHAJARO CAMP
10055,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,5,15411245,KHATTAKO SHAH
10056,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,4,15411244,JORA SHAHEEDAN
10057,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,3,15411243,INAYAT KHAN KALAY
10058,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,2,15411242,GUL MUQAM
10059,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,1,15411241,BAKARO GHUNDAI
10060,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PURANA SAKHAKOT,Rural,25,1541125,34.459285,71.908421,12,12,154112512,GULO SHAH
10061,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PURANA SAKHAKOT,Rural,25,1541125,34.459285,71.908421,12,11,154112511,ZIARATGAI SHAH
10062,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PURANA SAKHAKOT,Rural,25,1541125,34.459285,71.908421,12,10,154112510,SAID SADA
10063,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PURANA SAKHAKOT,Rural,25,1541125,34.459285,71.908421,12,9,15411259,PURANA SAKHAKOT
10064,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PURANA SAKHAKOT,Rural,25,1541125,34.459285,71.908421,12,8,15411258,PAMBO SHAH
10065,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PURANA SAKHAKOT,Rural,25,1541125,34.459285,71.908421,12,7,15411257,NEHER GHARA
10066,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PURANA SAKHAKOT,Rural,25,1541125,34.459285,71.908421,12,6,15411256,NARAY SHAH
10067,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PURANA SAKHAKOT,Rural,25,1541125,34.459285,71.908421,12,5,15411255,MAJBOOR ABAD
10068,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PURANA SAKHAKOT,Rural,25,1541125,34.459285,71.908421,12,4,15411254,LACHI GRAM
10069,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PURANA SAKHAKOT,Rural,25,1541125,34.459285,71.908421,12,3,15411253,KANDARY
10070,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PURANA SAKHAKOT,Rural,25,1541125,34.459285,71.908421,12,2,15411252,DOBANDI
10071,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PURANA SAKHAKOT,Rural,25,1541125,34.459285,71.908421,12,1,15411251,ARATONO SHAH
10072,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,QALDARA,Urban,26,1541226,34.524304,71.889768,13,13,154122613,SRO KANRO
10073,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,QALDARA,Urban,26,1541226,34.524304,71.889768,13,12,154122612,KASS KOROONA
10074,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,QALDARA,Urban,26,1541226,34.524304,71.889768,13,11,154122611,ZANGAL BANDA
10075,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,QALDARA,Urban,26,1541226,34.524304,71.889768,13,10,154122610,TOTAI LAAR
10076,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,QALDARA,Urban,26,1541226,34.524304,71.889768,13,9,15412269,SHPANKAI
10077,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,QALDARA,Urban,26,1541226,34.524304,71.889768,13,8,15412268,SHAH DAAN PHATTAK
10078,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,QALDARA,Urban,26,1541226,34.524304,71.889768,13,7,15412267,QALDARA
10079,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,QALDARA,Urban,26,1541226,34.524304,71.889768,13,6,15412266,MAST TANGAI
10080,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,QALDARA,Urban,26,1541226,34.524304,71.889768,13,5,15412265,MANRAY
10081,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,QALDARA,Urban,26,1541226,34.524304,71.889768,13,4,15412264,KASS BANDA
10082,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,QALDARA,Urban,26,1541226,34.524304,71.889768,13,3,15412263,JALALA TANGAI
10083,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,QALDARA,Urban,26,1541226,34.524304,71.889768,13,2,15412262,GHUNDAI QALDARA
10084,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,QALDARA,Urban,26,1541226,34.524304,71.889768,13,1,15412261,CHEENGAI / GULI BAGH
10085,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SAKHAKOT BAZAR,Urban,27,1541227,34.459739,71.908761,13,13,154122713,RAILWAY STATION
10086,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SAKHAKOT BAZAR,Urban,27,1541227,34.459739,71.908761,13,12,154122712,WALI KHAN KALAY
10087,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SAKHAKOT BAZAR,Urban,27,1541227,34.459739,71.908761,13,11,154122711,SHINKI DAG
10088,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SAKHAKOT BAZAR,Urban,27,1541227,34.459739,71.908761,13,10,154122710,SCHOOL DAG
10089,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SAKHAKOT BAZAR,Urban,27,1541227,34.459739,71.908761,13,9,15412279,SALIH MUHAMMAD CHAM
10090,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SAKHAKOT BAZAR,Urban,27,1541227,34.459739,71.908761,13,8,15412278,SAKHAKOT BAZAR
10091,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SAKHAKOT BAZAR,Urban,27,1541227,34.459739,71.908761,13,7,15412277,NEHR / ASLAM ZARGAR KOROONA
10092,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SAKHAKOT BAZAR,Urban,27,1541227,34.459739,71.908761,13,6,15412276,MALIK HUSSAIN GUL KOROONA
10093,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SAKHAKOT BAZAR,Urban,27,1541227,34.459739,71.908761,13,5,15412275,KHANANO KALAY / RAAT KHAN
10094,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SAKHAKOT BAZAR,Urban,27,1541227,34.459739,71.908761,13,4,15412274,INAYAT TOWN
10095,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SAKHAKOT BAZAR,Urban,27,1541227,34.459739,71.908761,13,3,15412273,FAZLI KARIM KHAN CHAM
10096,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SAKHAKOT BAZAR,Urban,27,1541227,34.459739,71.908761,13,2,15412272,FAKHR E  AFGHAN  / WRANA KARHANA
10097,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SAKHAKOT BAZAR,Urban,27,1541227,34.459739,71.908761,13,1,15412271,AJAB KHAN COLONY
10098,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SHARIF ABAD MEHERDAY,Rural,28,1541128,34.474829,71.863048,11,11,154112811,TOOR KALAY
10099,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,SHARIF ABAD MEHERDAY,Rural,28,1541128,34.474829,71.863048,11,10,154112810,ZEG
