UC ID/ Serial No.,PROVINCE ,DIVISION,DISTRICT ,TEHSIL,TEHSIL - CODE,UC NAME,UR_UR,UC Number,UC CODE,LATITUDE,LONGITUDE,NUMBER OF VILLAGES,V.NUMEBR,V.CODE,VILLAGE NAME
670,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,18,811211218,POTHI PATHA NEAR PUMP
671,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,17,811211217,POTHI MERA
672,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,16,811211216,POTHI KHOI
673,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,15,811211215,POTHI KHAS
674,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,14,811211214,POTHI BELA
675,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,13,811211213,POTHI AMM
676,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,12,811211212,PINDI SHAMALI
677,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,11,811211211,PINDI KHAS
678,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,10,811211210,PINDI KASS
679,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,9,81121129,PINDI JANUBI
680,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,8,81121128,PANDORI
681,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,7,81121127,MUHALLAH CHAPRIYAAN
682,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,6,81121126,MANJAL
683,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,5,81121125,LAKHPUR
684,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,4,81121124,JUNJHA STOP
685,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,3,81121123,JUNJHA KHAS
686,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,2,81121122,CHARYAN
687,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,PINDI,RURAL,12,8112112,32.98007220,74.03263820,21,1,81121121,AIMA
688,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,20,811211320,SULTAN PUR SHAMALI
689,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,19,811211319,SULTAN PUR JANUABI
690,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,18,811211318,SULTAN PUR
691,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,17,811211317,SOILAHA
692,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,16,811211316,SEHLER
693,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,15,811211315,PATERARI
694,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,14,811211314,MOHRA NAGIYAL
695,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,13,811211313,MOHRA MOLVIYAAN
696,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,12,811211312,MEERAN GHAZI
697,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,11,811211311,KANGARA GHARBI
698,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,10,811211310,KANGAARA KHAAS
699,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,9,81121139,KANAGAARA SHARQI
700,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,8,81121138,KAMOTARA
701,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,7,81121137,GORA NAKKA SHAMALI
702,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,6,81121136,GORA NAKKA KHAS
703,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,5,81121135,GORA NAKKA JANUBI
704,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,4,81121134,FAKROT SHARQI FAKROT GHARIB
705,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,3,81121133,FAAKROT KHAS
706,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,2,81121132,CHARKI
707,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SEHLER,RURAL,13,8112113,33.04399670,73.90342000,20,1,81121131,CHAPARAN
708,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,17,811211417,THOKAR STOP
709,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,16,811211416,SOKASAN STOP
710,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,15,811211415,SOKASAN NAZAD READ FOUNDATION
711,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,14,811211414,SOKASAN MOR UBL
712,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,13,811211413,SOKASAN KHAS
713,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,12,811211412,QASIAMABAD LASS
714,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,11,811211411,LASS
715,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,10,811211410,LAIQATABAD
716,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,9,81121149,KOHL ZAREEN
717,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,8,81121148,KOHL BALA
718,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,7,81121147,KHUNMBI
719,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,6,81121146,GHURA KANJAL STOP
720,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,5,81121145,GHURA KANJAL KHAS
721,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,4,81121144,CHILA KHOL
722,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,3,81121143,CHILA
723,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,2,81121142,CHAPARAN
724,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,BHIMBER,8112,SOKASAN,RURAL,14,8112114,32.99590670,73.97135670,17,1,81121141,BARNA
725,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,50,81131150,TEYAALAN NA GURRAH
726,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,49,81131149,TAMNALA
727,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,48,81131148,SYEDAN NI PARRATI
728,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,47,81131147,SERRI
729,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,46,81131146,SERIYAN MERA
730,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,45,81131145,SERI WELLI
731,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,44,81131144,SARRAYEN JABBAR
732,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,43,81131143,SARAK ALAY
733,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,42,81131142,SAMBIALAN NA GURRAH
734,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,41,81131141,SADHERI
735,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,40,81131140,RAKHYAN NA MAHALLA
736,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,39,81131139,RAKH
737,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,38,81131138,PYANA JANOOBI
738,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,37,81131137,PYALA HOTEL
739,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,36,81131136,PYAANA SHAMALI
740,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,35,81131135,PIND
741,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,34,81131134,PENGA'N
742,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,33,81131133,PATNI BANDALA
743,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,32,81131132,PANDAR
744,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,31,81131131,PALAH GARRAN
745,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,30,81131130,NAALA
746,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,29,81131129,MUHALAH SAAD ABAD
747,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,28,81131128,MOHRRA
748,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,27,81131127,MEHTAKA SERRI
749,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,26,81131126,MEHTAKA
750,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,25,81131125,MANJOON
751,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,24,81131124,KOTHA
752,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,23,81131123,KHO PANI
753,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,22,81131122,KAHAWLIYAN
754,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,21,81131121,JANDI ALA GURRAH
755,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,20,81131120,JANDALA
756,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,19,81131119,JABBA
757,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,18,81131118,GUJJAR MORR
758,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,17,81131117,GORHI
759,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,16,81131116,GARRI
760,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,15,81131115,GADRRI
761,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,14,81131114,DHERIAN
762,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,13,81131113,DHERAN NE DHERI
763,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,12,81131112,DHAARI
764,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,11,81131111,DHAAL KASS
765,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,10,81131110,DHAAL
766,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,9,8113119,CHAMBRA
767,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,8,8113118,CHAGGA
768,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,7,8113117,BHAGSAR
769,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,6,8113116,BANDI
770,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,5,8113115,BANDALA CHAPPAR
771,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,4,8113114,BANDALA
772,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,3,8113113,BAGLAA
773,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,2,8113112,BAGH CHAGGA
774,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,BHAGSAR BANDALA,RURAL,1,811311,33.07047960,74.15863590,50,1,8113111,ARRK
775,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,41,81131241,UPPERALA CHWA
776,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,40,81131240,SIMAL
777,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,39,81131239,RATTI TATI
778,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,38,81131238,PIND CHAI
779,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,37,81131237,PATAKATAR
780,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,36,81131236,PARSHALA
781,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,35,81131235,PALANADA
782,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,34,81131234,NEHLA RAJGHAN
783,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,33,81131233,NEHLA KHAS
784,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,32,81131232,NABANI
785,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,31,81131231,MERAAN
786,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,30,81131230,MERA JABA
787,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,29,81131229,LAMBIYAN PATIYAN
788,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,28,81131228,KHORI CHAI
789,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,27,81131227,KHORI
790,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,26,81131226,JUNGLA HOTEL
791,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,25,81131225,HILL
792,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,24,81131224,HANNKA CHAI ROAD
793,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,23,81131223,GHURA MALAKAN
794,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,22,81131222,GHURA GHAKHARAN
795,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,21,81131221,GHURA BANJHA
796,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,20,81131220,GHORAA
797,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,19,81131219,GHAI NI KASSI
798,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,18,81131218,GHAI JABA
799,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,17,81131217,GHAI
800,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,16,81131216,GHADRAAN DA GHURA
801,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,15,81131215,DHERI SAMARLA
802,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,14,81131214,DHERI SAMARALA PULL
803,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,13,81131213,DHERI
804,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,12,81131212,DEHRA
805,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,11,81131211,DAL KUNDIYAN
806,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,10,81131210,CHITTI MITTI PUMP
807,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,9,8113129,CHITTI MITTI
808,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,8,8113128,CHILARA
809,AZAD JAMMU AND KASHMIR,MIRPUR DIVISION,BHIMBER,SAMAHNI,8113,CHAHI GHAI,RURAL,2,811312,33.07942830,74.14090670,41,7,8113127,CHAI HILLAN
