S.No,PROVINCE,DIVISION,DISTRICT,TEHSIL,TEHSIL - CODE,UC,UC_UR,UC NO,UC CODE,LATITUDE,LONGITUDE,LOCALITIES_NO,V.NO,VILLAGE CODE,Villages
22487,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,GILGIT,7151,SHAROTE/SHIKYOTE,RURAL,6,715116,35.9720311,74.1992242,7,6,7151166,SHIKYOTE
22488,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,GILGIT,7151,SHAROTE/SHIKYOTE,RURAL,6,715116,35.9720311,74.1992242,7,5,7151165,SHAROTE
22489,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,GILGIT,7151,SHAROTE/SHIKYOTE,RURAL,6,715116,35.9720311,74.1992242,7,4,7151164,JAGIR BASIN
22490,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,GILGIT,7151,SHAROTE/SHIKYOTE,RURAL,6,715116,35.9720311,74.1992242,7,3,7151163,HENZAL
22491,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,GILGIT,7151,SHAROTE/SHIKYOTE,RURAL,6,715116,35.9720311,74.1992242,7,2,7151162,BARGO PAIN
22492,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,GILGIT,7151,SHAROTE/SHIKYOTE,RURAL,6,715116,35.9720311,74.1992242,7,1,7151161,BARGO BALA
22493,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,CHAKARKOTE,RURAL,1,715311,35.7467139,74.5942056,8,8,7153118,SHIMROTE
22494,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,CHAKARKOTE,RURAL,1,715311,35.7467139,74.5942056,8,7,7153117,SABIL
22495,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,CHAKARKOTE,RURAL,1,715311,35.7467139,74.5942056,8,6,7153116,PAHOTE
22496,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,CHAKARKOTE,RURAL,1,715311,35.7467139,74.5942056,8,5,7153115,MAIDAAN CHAKARKOTE
22497,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,CHAKARKOTE,RURAL,1,715311,35.7467139,74.5942056,8,4,7153114,JAGOTE
22498,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,CHAKARKOTE,RURAL,1,715311,35.7467139,74.5942056,8,3,7153113,GASHO
22499,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,CHAKARKOTE,RURAL,1,715311,35.7467139,74.5942056,8,2,7153112,CHAKARKOTE
22500,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,CHAKARKOTE,RURAL,1,715311,35.7467139,74.5942056,8,1,7153111,BALAS
22501,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,JUGLOTE SAI PAIN,RURAL,2,715312,35.6878467,74.615295,11,11,71531211,SONIYAR DASS
22502,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,JUGLOTE SAI PAIN,RURAL,2,715312,35.6878467,74.615295,11,10,71531210,SHAHOTE/ RAIDASS
22503,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,JUGLOTE SAI PAIN,RURAL,2,715312,35.6878467,74.615295,11,9,7153129,PAIDAN DASS
22504,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,JUGLOTE SAI PAIN,RURAL,2,715312,35.6878467,74.615295,11,8,7153128,MANOTE
22505,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,JUGLOTE SAI PAIN,RURAL,2,715312,35.6878467,74.615295,11,7,7153127,JUGLOTE
22506,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,JUGLOTE SAI PAIN,RURAL,2,715312,35.6878467,74.615295,11,6,7153126,GASHOTE
22507,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,JUGLOTE SAI PAIN,RURAL,2,715312,35.6878467,74.615295,11,5,7153125,DAROTE
22508,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,JUGLOTE SAI PAIN,RURAL,2,715312,35.6878467,74.615295,11,4,7153124,DAMOTE KOT /WAZARI HAT
22509,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,JUGLOTE SAI PAIN,RURAL,2,715312,35.6878467,74.615295,11,3,7153123,DAMOTE DASS
22510,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,JUGLOTE SAI PAIN,RURAL,2,715312,35.6878467,74.615295,11,2,7153122,BARMAS
22511,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7153,JUGLOTE SAI PAIN,RURAL,2,715312,35.6878467,74.615295,11,1,7153121,BARGIN
22511.01,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7154,DAMOTE,RURAL,3,715413,0,0,1,1,7154131,DAMOTE
22511.02,GILGIT BALTISTAN,GILGIT DIVISION,GILGIT,JUGLOT,7155,PARI,RURAL,4,715514,0,0,1,1,7155141,PARI
22162,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,GUPIS,URBAN,1,714121,36.2281126,73.4505829,12,12,71412112,KHALTI
22163,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,GUPIS,URBAN,1,714121,36.2281126,73.4505829,12,11,71412111,KASHBAT
22164,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,GUPIS,URBAN,1,714121,36.2281126,73.4505829,12,10,71412110,JANDROTE
22165,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,GUPIS,URBAN,1,714121,36.2281126,73.4505829,12,9,7141219,HAMARDASS
22166,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,GUPIS,URBAN,1,714121,36.2281126,73.4505829,12,8,7141218,GUPIS PROPER
22167,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,GUPIS,URBAN,1,714121,36.2281126,73.4505829,12,7,7141217,GUPIS BALTAM
22168,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,GUPIS,URBAN,1,714121,36.2281126,73.4505829,12,6,7141216,GAMAIZ
22169,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,GUPIS,URBAN,1,714121,36.2281126,73.4505829,12,5,7141215,DODOSHOT
22170,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,GUPIS,URBAN,1,714121,36.2281126,73.4505829,12,4,7141214,CHEERMAYOON
22171,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,GUPIS,URBAN,1,714121,36.2281126,73.4505829,12,3,7141213,CHARTOYE
22172,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,GUPIS,URBAN,1,714121,36.2281126,73.4505829,12,2,7141212,BUSHATING
22173,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,GUPIS,URBAN,1,714121,36.2281126,73.4505829,12,1,7141211,ALIABAD
22174,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PHANDAR,RURAL,2,714112,36.161333,72.904305,11,11,71411211,THAROLTI
22175,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PHANDAR,RURAL,2,714112,36.161333,72.904305,11,10,71411210,SHANGALAT
22176,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PHANDAR,RURAL,2,714112,36.161333,72.904305,11,9,7141129,SHAMARAN
22177,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PHANDAR,RURAL,2,714112,36.161333,72.904305,11,8,7141128,SERBAL
22178,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PHANDAR,RURAL,2,714112,36.161333,72.904305,11,7,7141127,NAPUR
22179,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PHANDAR,RURAL,2,714112,36.161333,72.904305,11,6,7141126,JAFFARABAD
22180,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PHANDAR,RURAL,2,714112,36.161333,72.904305,11,5,7141125,DAR BARKULTI
22181,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PHANDAR,RURAL,2,714112,36.161333,72.904305,11,4,7141124,DALOMAL
22182,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PHANDAR,RURAL,2,714112,36.161333,72.904305,11,3,7141123,CHASHI THURULTY
22183,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PHANDAR,RURAL,2,714112,36.161333,72.904305,11,2,7141122,CHASHI THAMOSHKI
22184,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PHANDAR,RURAL,2,714112,36.161333,72.904305,11,1,7141121,CHASHI
22185,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PINGAL,RURAL,3,714113,36.161336,73.10079,13,13,71411313,THANGAI
22186,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PINGAL,RURAL,3,714113,36.161336,73.10079,13,12,71411312,SOSOT
22187,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PINGAL,RURAL,3,714113,36.161336,73.10079,13,11,71411311,SARALOKOTU
22188,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PINGAL,RURAL,3,714113,36.161336,73.10079,13,10,71411310,RAHIMABAD
22189,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PINGAL,RURAL,3,714113,36.161336,73.10079,13,9,7141139,PAIKUSH
22190,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PINGAL,RURAL,3,714113,36.161336,73.10079,13,8,7141138,OUSHKUR
22191,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PINGAL,RURAL,3,714113,36.161336,73.10079,13,7,7141137,NOULTI
22192,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PINGAL,RURAL,3,714113,36.161336,73.10079,13,6,7141136,NOGHOR LASHT
22193,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PINGAL,RURAL,3,714113,36.161336,73.10079,13,5,7141135,MASTUJ LASHT
22194,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PINGAL,RURAL,3,714113,36.161336,73.10079,13,4,7141134,KASUNDAR
22195,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PINGAL,RURAL,3,714113,36.161336,73.10079,13,3,7141133,HAMARAN
22196,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PINGAL,RURAL,3,714113,36.161336,73.10079,13,2,7141132,DAHIMAL
22197,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC PINGAL,RURAL,3,714113,36.161336,73.10079,13,1,7141131,BATHI
22198,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC SUMAL,RURAL,4,714114,36.2538313,73.5625015,9,9,7141149,YANGAL
22199,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC SUMAL,RURAL,4,714114,36.2538313,73.5625015,9,8,7141148,RAUSHAN
22200,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC SUMAL,RURAL,4,714114,36.2538313,73.5625015,9,7,7141147,MOULAABAD
22201,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC SUMAL,RURAL,4,714114,36.2538313,73.5625015,9,6,7141146,JANDOLI
22202,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC SUMAL,RURAL,4,714114,36.2538313,73.5625015,9,5,7141145,JAJ BARGO
22203,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC SUMAL,RURAL,4,714114,36.2538313,73.5625015,9,4,7141144,HAKIS
22204,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC SUMAL,RURAL,4,714114,36.2538313,73.5625015,9,3,7141143,GAMSING
22205,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC SUMAL,RURAL,4,714114,36.2538313,73.5625015,9,2,7141142,DURNAK
22206,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC SUMAL,RURAL,4,714114,36.2538313,73.5625015,9,1,7141141,DARMANDAR
22207,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC TERU,RURAL,5,714115,36.178104,72.753384,11,11,71411511,TERICH
22208,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC TERU,RURAL,5,714115,36.178104,72.753384,11,10,71411510,SHANDUR
22209,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC TERU,RURAL,5,714115,36.178104,72.753384,11,9,7141159,HUSSAINABAD
22210,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC TERU,RURAL,5,714115,36.178104,72.753384,11,8,7141158,HUNDARAP BALA
22211,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC TERU,RURAL,5,714115,36.178104,72.753384,11,7,7141157,HUNDARAP
22212,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC TERU,RURAL,5,714115,36.178104,72.753384,11,6,7141156,HILTHI
22213,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC TERU,RURAL,5,714115,36.178104,72.753384,11,5,7141155,HERKUSH
22214,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC TERU,RURAL,5,714115,36.178104,72.753384,11,4,7141154,GULAGTURI
22215,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC TERU,RURAL,5,714115,36.178104,72.753384,11,3,7141153,GOLAGHMULI
22216,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC TERU,RURAL,5,714115,36.178104,72.753384,11,2,7141152,BARSAT
22217,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,GUPIS,7141,UC TERU,RURAL,5,714115,36.178104,72.753384,11,1,7141151,BAHACH
22218,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,CHATORKHAN,RURAL,1,714311,36.3436999,73.8399792,9,9,7143119,SHONAS
22219,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,CHATORKHAN,RURAL,1,714311,36.3436999,73.8399792,9,8,7143118,SHOLJA
22220,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,CHATORKHAN,RURAL,1,714311,36.3436999,73.8399792,9,7,7143117,PAKORA
22221,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,CHATORKHAN,RURAL,1,714311,36.3436999,73.8399792,9,6,7143116,KOCHDAH
22222,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,CHATORKHAN,RURAL,1,714311,36.3436999,73.8399792,9,5,7143115,DAIN
22223,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,CHATORKHAN,RURAL,1,714311,36.3436999,73.8399792,9,4,7143114,CHATORKHAN PAIN
22224,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,CHATORKHAN,RURAL,1,714311,36.3436999,73.8399792,9,3,7143113,ASSUMBER
22225,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,CHATORKHAN,RURAL,1,714311,36.3436999,73.8399792,9,2,7143112,AMINABAD
22226,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,CHATORKHAN,RURAL,1,714311,36.3436999,73.8399792,9,1,7143111,AMINABAD
22227,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,31,71431231,YASBAN IMMIT
22228,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,30,71431230,TUSHKIN
22229,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,29,71431229,TISHNALOT PAIN
22230,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,28,71431228,TISHNALOT BALA
22231,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,27,71431227,THAPUSHKIN
22232,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,26,71431226,SULTANABAD
22233,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,25,71431225,SHINIKI
22234,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,24,71431224,SHAROI IMMIT
22235,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,23,71431223,SHAMSABAD
22236,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,22,71431222,PIYAKHEEN
22237,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,21,71431221,NOORABAD
22238,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,20,71431220,NASIRABAD
22239,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,19,71431219,MUJAWAR
22240,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,18,71431218,MOMINABAD
22241,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,17,71431217,MANSOORABAD
22242,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,16,71431216,KHUSHQA BILHANZ
22243,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,15,71431215,KHUSHKA BILHANZ
22244,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,14,71431214,KAKUNIKAI
22245,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,13,71431213,JALALABAD
22246,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,12,71431212,GISHGISH
22247,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,11,71431211,GHOTOLTI
22248,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,10,71431210,GANJABAD IMMIT
22249,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,9,7143129,DAWOODABAD
22250,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,8,7143128,DAWARDAS
22251,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,7,7143127,DALTI
22252,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,6,7143126,CENTER KOT
22253,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,5,7143125,BORTH IMMIT
22254,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,4,7143124,BILHANZ IMMIT
22255,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,3,7143123,BILHANZ BALA
22256,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,2,7143122,BAZARKUTO IMMIT
22257,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,ISHKOMAN,7143,IMMIT,RURAL,2,714312,36.5030013,73.8980284,31,1,7143121,BADSWAT IMMIT
22258,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,BUBAR,RURAL,1,714211,36.1864087,73.7725208,6,6,7142116,SILPI BALA
22259,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,BUBAR,RURAL,1,714211,36.1864087,73.7725208,6,5,7142115,SILIPI PAIN
22260,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,BUBAR,RURAL,1,714211,36.1864087,73.7725208,6,4,7142114,KANCHY
22261,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,BUBAR,RURAL,1,714211,36.1864087,73.7725208,6,3,7142113,GURUNGER
22262,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,BUBAR,RURAL,1,714211,36.1864087,73.7725208,6,2,7142112,GOLODASS
22263,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,BUBAR,RURAL,1,714211,36.1864087,73.7725208,6,1,7142111,"BUBAR BALA,PINE"
22268,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,GAHKUCH,URBAN,2,714222,36.175418,73.7722851,4,4,7142224,GAHKUCH PAIN
22271,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,GAHKUCH,URBAN,2,714222,36.175418,73.7722851,4,3,7142223,GAHKUCH BALA
22272,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,GAHKUCH,URBAN,2,714222,36.175418,73.7722851,4,2,7142222,GAHKUCH
22277,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,GAHKUCH,URBAN,2,714222,36.175418,73.7722851,4,1,7142221,5
22278,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,HATOON,RURAL,3,714213,36.2738502,73.7746491,5,5,7142135,MAYOON
22279,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,HATOON,RURAL,3,714213,36.2738502,73.7746491,5,4,7142134,HATOON
22280,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,HATOON,RURAL,3,714213,36.2738502,73.7746491,5,3,7142133,HASIS
22281,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,HATOON,RURAL,3,714213,36.2738502,73.7746491,5,2,7142132,FAMANI
22282,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,HATOON,RURAL,3,714213,36.2738502,73.7746491,5,1,7142131,BIRGAR
22284,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,SHER QILLA,RURAL,4,714214,36.0907533,74.0357725,5,5,7142145,SHER QILLA
22286,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,SHER QILLA,RURAL,4,714214,36.0907533,74.0357725,5,4,7142144,HAMUCHAL
22288,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,SHER QILLA,RURAL,4,714214,36.0907533,74.0357725,5,3,7142143,GULLAPURE
22290,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,SHER QILLA,RURAL,4,714214,36.0907533,74.0357725,5,2,7142142,DALNAT
22292,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,SHER QILLA,RURAL,4,714214,36.0907533,74.0357725,5,1,7142141,BIARCHI
22293,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,SINGAL,RURAL,5,714215,36.1150602,73.8943447,7,7,7142157,THINGDASS
22294,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,SINGAL,RURAL,5,714215,36.1150602,73.8943447,7,6,7142156,SINGAL
22295,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,SINGAL,RURAL,5,714215,36.1150602,73.8943447,7,5,7142155,JAPUKAY
22296,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,SINGAL,RURAL,5,714215,36.1150602,73.8943447,7,4,7142154,GULMUTI
22297,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,SINGAL,RURAL,5,714215,36.1150602,73.8943447,7,3,7142153,"GOHARABAD, JAPUKAY, DASS JAPUKAY, GITCH,"
22298,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,SINGAL,RURAL,5,714215,36.1150602,73.8943447,7,2,7142152,GITCH
22299,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,PUNIAL,7142,SINGAL,RURAL,5,714215,36.1150602,73.8943447,7,1,7142151,DASS JAPUKAY
22300,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,YASIN,7145,SILGAN,RURAL,1,714511,36.389085,73.3353967,23,23,71451123,WALIJATING
22301,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,YASIN,7145,SILGAN,RURAL,1,714511,36.389085,73.3353967,23,22,71451122,UMALSAT
22302,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,YASIN,7145,SILGAN,RURAL,1,714511,36.389085,73.3353967,23,21,71451121,THAMARAI
22303,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,YASIN,7145,SILGAN,RURAL,1,714511,36.389085,73.3353967,23,20,71451120,TERSAT
22304,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,YASIN,7145,SILGAN,RURAL,1,714511,36.389085,73.3353967,23,19,71451119,SUGAKUCH
22305,GILGIT BALTISTAN,GILGIT DIVISION,GHIZER,YASIN,7145,SILGAN,RURAL,1,714511,36.389085,73.3353967,23,18,71451118,SILPY
